,count,key,month,satellite,vis_median,year
377,8259,andhra-pradesh-srikakulam,6,F10,0.5000,1994
378,14462,andhra-pradesh-visakhapatnam,6,F10,-0.9184,1994
379,11741,andhra-pradesh-chittoor,6,F10,-0.0455,1994
380,8954,andhra-pradesh-sri-potti-sriramulu-nellore,6,F10,0.5200,1994
381,4343,andhra-pradesh-rangareddy,6,F10,0.5400,1994
382,3769,andhra-pradesh-nizamabad,6,F10,0.6786,1994
383,8284,andhra-pradesh-east-godavari,6,F10,-0.1556,1994
384,6004,andhra-pradesh-west-godavari,6,F10,0.6200,1994
385,5798,andhra-pradesh-y.s.r,6,F10,-0.2500,1994
386,5325,andhra-pradesh-karimnagar,6,F10,0.7500,1994
387,6134,andhra-pradesh-anantapur,6,F10,-0.6923,1994
388,8365,andhra-pradesh-mahbubnagar,6,F10,0.1818,1994
389,7492,andhra-pradesh-prakasam,6,F10,-0.2500,1994
390,5475,andhra-pradesh-kurnool,6,F10,-0.2500,1994
391,6701,andhra-pradesh-vizianagaram,6,F10,0.0816,1994
392,6098,andhra-pradesh-warangal,6,F10,0.5400,1994
393,6766,andhra-pradesh-adilabad,6,F10,-0.1556,1994
394,4391,andhra-pradesh-guntur,6,F10,0.6200,1994
395,7102,andhra-pradesh-nalgonda,6,F10,0.5400,1994
396,9299,andhra-pradesh-srikakulam,7,F10,0.0313,1994
397,2939,andhra-pradesh-nalgonda,7,F10,1.2500,1994
398,4405,andhra-pradesh-khammam,7,F10,0.0313,1994
399,3657,andhra-pradesh-rangareddy,7,F10,1.9524,1994
400,7244,andhra-pradesh-mahbubnagar,7,F10,0.2632,1994
401,9287,andhra-pradesh-visakhapatnam,7,F10,0.0313,1994
402,2229,andhra-pradesh-karimnagar,7,F10,1.1000,1994
403,4003,andhra-pradesh-west-godavari,7,F10,1.1000,1994
404,5067,andhra-pradesh-adilabad,7,F10,0.1000,1994
405,2587,andhra-pradesh-warangal,7,F10,0.9524,1994
406,2943,andhra-pradesh-medak,7,F10,1.1000,1994
407,3798,andhra-pradesh-kurnool,7,F10,-0.6250,1994
408,4576,andhra-pradesh-krishna,7,F10,2.0313,1994
409,5823,andhra-pradesh-sri-potti-sriramulu-nellore,7,F10,0.8571,1994
410,3551,andhra-pradesh-guntur,7,F10,1.2632,1994
411,4068,andhra-pradesh-prakasam,7,F10,-0.0476,1994
412,1903,andhra-pradesh-nizamabad,7,F10,1.2222,1994
413,5398,andhra-pradesh-vizianagaram,7,F10,0.0313,1994
414,4751,andhra-pradesh-anantapur,7,F10,0.2500,1994
