,count,key,month,satellite,vis_median,year
414,28133,orissa-sambalpur,2,F10,-1.4674,1994
415,42046,orissa-cuttack,2,F10,-0.5857,1994
416,41838,orissa-sundargarh,2,F10,-1.0448,1994
417,45791,orissa-kendujhar,2,F10,-1.1316,1994
418,20918,orissa-nabarangapur,2,F10,-1.1316,1994
419,82921,orissa-mayurbhanj,2,F10,-1.1316,1994
420,47962,orissa-kalahandi,3,F10,-0.6875,1994
421,33228,orissa-khordha,3,F10,-0.7160,1994
422,54772,orissa-rayagada,3,F10,-0.5270,1994
423,27615,orissa-baudh,3,F10,-0.7160,1994
424,26893,orissa-dhenkanal,3,F10,-0.7121,1994
425,44981,orissa-cuttack,3,F10,-0.7073,1994
426,63198,orissa-baleshwar,3,F10,-1.4118,1994
427,30171,orissa-bhadrak,3,F10,-1.4412,1994
428,17572,orissa-debagarh,3,F10,-0.7073,1994
429,57212,orissa-kandhamal,3,F10,-0.6875,1994
430,32373,orissa-kendrapara,3,F10,-1.5275,1994
431,42071,orissa-sundargarh,3,F10,-0.4412,1994
432,30572,orissa-sambalpur,3,F10,-0.7160,1994
433,15309,orissa-nuapada,3,F10,-0.9429,1994
434,37833,orissa-puri,3,F10,-1.1489,1994
435,36938,orissa-nayagarh,3,F10,-0.7073,1994
436,29913,orissa-jagatsinghapur,3,F10,-1.4118,1994
437,20265,orissa-subarnapur,3,F10,-1.4359,1994
438,38919,orissa-jajapur,3,F10,-1.0968,1994
439,50681,orissa-kendujhar,3,F10,-0.9429,1994
440,40080,orissa-koraput,3,F10,-0.8519,1994
441,8424,orissa-jharsuguda,3,F10,-0.7073,1994
442,19004,orissa-nabarangapur,3,F10,-0.9355,1994
443,43998,orissa-balangir,3,F10,-1.1412,1994
444,29192,orissa-bargarh,3,F10,-1.1053,1994
445,64873,orissa-ganjam,3,F10,-0.7121,1994
446,41123,orissa-anugul,3,F10,-0.4412,1994
447,33375,orissa-gajapati,3,F10,-0.4118,1994
448,91604,orissa-mayurbhanj,3,F10,-1.1489,1994
449,21891,orissa-malkangiri,3,F10,0.2840,1994
450,64468,orissa-mayurbhanj,4,F10,-1.6792,1994
451,13598,orissa-subarnapur,4,F10,-2.2439,1994
452,16477,orissa-bhadrak,4,F10,-0.7791,1994
453,15046,orissa-gajapati,4,F10,-1.4000,1994
454,24285,orissa-jajapur,4,F10,-0.7424,1994
455,10574,orissa-nuapada,4,F10,-2.4000,1994
456,28152,orissa-balangir,4,F10,-2.3939,1994
457,29541,orissa-rayagada,4,F10,-1.7424,1994
458,19319,orissa-khordha,4,F10,-0.7424,1994
459,22200,orissa-puri,4,F10,-0.9375,1994
460,29609,orissa-sundargarh,4,F10,-1.7791,1994
461,31813,orissa-ganjam,4,F10,-1.2933,1994
462,18740,orissa-bargarh,4,F10,-2.4000,1994
463,18481,orissa-jagatsinghapur,4,F10,-0.8621,1994
464,33146,orissa-kendujhar,4,F10,-1.8171,1994
465,14730,orissa-malkangiri,4,F10,-1.4000,1994
466,23593,orissa-nayagarh,4,F10,-1.7424,1994
467,30747,orissa-kalahandi,4,F10,-1.6792,1994
468,19335,orissa-baudh,4,F10,-2.2933,1994
469,35350,orissa-baleshwar,4,F10,-0.7424,1994
470,35883,orissa-kandhamal,4,F10,-1.9375,1994
471,21333,orissa-sambalpur,4,F10,-2.4000,1994
472,19859,orissa-kendrapara,4,F10,-0.7791,1994
473,24703,orissa-koraput,4,F10,-1.7424,1994
474,30373,orissa-anugul,4,F10,-1.7424,1994
475,12873,orissa-debagarh,4,F10,-2.2933,1994
476,17699,orissa-dhenkanal,4,F10,-1.7424,1994
477,28297,orissa-cuttack,4,F10,-0.7424,1994
478,5373,orissa-jharsuguda,4,F10,-1.7791,1994
479,12200,orissa-nabarangapur,4,F10,-1.8171,1994
480,19766,orissa-cuttack,5,F10,0.5227,1994
481,12134,orissa-malkangiri,5,F10,-0.4773,1994
482,17826,orissa-nayagarh,5,F10,-0.3810,1994
483,15631,orissa-jajapur,5,F10,0.0896,1994
484,13133,orissa-bargarh,5,F10,-0.2708,1994
485,17162,orissa-balangir,5,F10,-0.2708,1994
