,count,key,month,satellite,vis_median,year
2747,1139,tamilnadu-ariyalur,9,F12,3.3774,1998
2748,2301,tamilnadu-ariyalur,9,F14,0.8000,1998
2749,1593,tamilnadu-perambalur,9,F14,1.0263,1998
2750,746,tamilnadu-perambalur,9,F12,1.4865,1998
2751,259,tamilnadu-the-nilgiris,9,F14,1.4000,1998
2752,187,tamilnadu-the-nilgiris,9,F12,2.3333,1998
2753,2344,tamilnadu-sivaganga,9,F12,2.2561,1998
2754,7984,tamilnadu-sivaganga,9,F14,0.3333,1998
2755,7244,tamilnadu-thoothukkudi,9,F14,0.6909,1998
2756,1310,tamilnadu-thoothukkudi,9,F12,3.3684,1998
2757,9988,tamilnadu-thiruvarur,9,F14,2.1231,1998
2758,1101,tamilnadu-thiruvarur,9,F12,3.8000,1998
2759,1990,tamilnadu-thiruvallur,9,F12,4.4000,1998
2760,8682,tamilnadu-thiruvallur,9,F14,3.3333,1998
2761,821,tamilnadu-karur,9,F12,3.3333,1998
2762,1325,tamilnadu-karur,9,F14,1.3947,1998
2763,714,tamilnadu-theni,9,F14,1.3333,1998
2764,323,tamilnadu-theni,9,F12,2.6000,1998
2765,5292,tamilnadu-salem,9,F14,4.4000,1998
2766,2348,tamilnadu-salem,9,F12,4.3684,1998
2767,912,tamilnadu-coimbatore,9,F12,4.8000,1998
2768,1652,tamilnadu-coimbatore,9,F14,3.3770,1998
2769,6887,tamilnadu-ramanathapuram,9,F14,0.3137,1998
2770,1535,tamilnadu-ramanathapuram,9,F12,2.3333,1998
2771,4102,tamilnadu-thanjavur,9,F12,4.1231,1998
2772,14867,tamilnadu-thanjavur,9,F14,1.7391,1998
2773,1473,tamilnadu-namakkal,9,F12,4.8000,1998
2774,3467,tamilnadu-namakkal,9,F14,3.0508,1998
2775,238,tamilnadu-kanniyakumari,9,F12,4.4857,1998
2776,968,tamilnadu-kanniyakumari,9,F14,2.3235,1998
2777,2030,tamilnadu-virudhunagar,9,F12,3.3137,1998
2778,8132,tamilnadu-virudhunagar,9,F14,0.3947,1998
2779,3814,tamilnadu-tiruvannamalai,9,F12,2.1231,1998
2780,14309,tamilnadu-tiruvannamalai,9,F14,0.5714,1998
2781,6906,tamilnadu-dharmapuri,9,F14,0.6909,1998
2782,2550,tamilnadu-tiruppur,9,F14,2.3947,1998
2783,953,tamilnadu-tiruppur,9,F12,4.4865,1998
2784,3725,tamilnadu-erode,9,F14,3.3137,1998
2785,1296,tamilnadu-erode,9,F12,5.3684,1998
2786,2433,tamilnadu-madurai,9,F12,4.1231,1998
2787,6294,tamilnadu-madurai,9,F14,1.5714,1998
2788,11342,tamilnadu-cuddalore,10,F14,2.0390,1998
2789,8333,tamilnadu-dharmapuri,10,F14,0.5426,1998
2790,5071,tamilnadu-ramanathapuram,10,F14,0.7143,1998
2791,1625,tamilnadu-perambalur,10,F14,0.7579,1998
2792,597,tamilnadu-perambalur,10,F12,2.2429,1998
2793,7817,tamilnadu-thiruvarur,10,F14,2.8000,1998
2794,6393,tamilnadu-tirunelveli,10,F14,2.1596,1998
2795,3123,tamilnadu-tiruppur,10,F14,2.7143,1998
2796,6422,tamilnadu-thoothukkudi,10,F14,0.9412,1998
2797,718,tamilnadu-tiruppur,10,F12,3.9551,1998
2798,827,tamilnadu-dindigul,10,F12,3.5301,1998
2799,2446,tamilnadu-ariyalur,10,F14,1.0111,1998
2800,981,tamilnadu-ariyalur,10,F12,3.4646,1998
2801,1611,tamilnadu-thoothukkudi,10,F12,3.3514,1998
2802,2709,tamilnadu-vellore,10,F12,3.9412,1998
2803,2057,tamilnadu-karur,10,F14,1.8523,1998
2804,1693,tamilnadu-tiruchirappalli,10,F12,3.7286,1998
2805,12525,tamilnadu-thanjavur,10,F14,2.5301,1998
2806,13467,tamilnadu-tiruvannamalai,10,F14,0.7286,1998
2807,2566,tamilnadu-coimbatore,10,F14,3.0111,1998
2808,4316,tamilnadu-namakkal,10,F14,3.2990,1998
2809,1563,tamilnadu-namakkal,10,F12,4.6364,1998
2810,5602,tamilnadu-tiruchirappalli,10,F14,2.0897,1998
2811,10421,tamilnadu-vellore,10,F14,1.7143,1998
2812,1683,tamilnadu-nagapattinam,10,F12,6.0111,1998
2813,572,tamilnadu-coimbatore,10,F12,4.7432,1998
2814,2147,tamilnadu-sivaganga,10,F12,2.5301,1998
2815,3740,tamilnadu-pudukkottai,10,F12,3.7579,1998
2816,11080,tamilnadu-pudukkottai,10,F14,1.5301,1998
2817,7776,tamilnadu-nagapattinam,10,F14,2.7286,1998
2818,4703,tamilnadu-erode,10,F14,3.0111,1998
2819,5573,tamilnadu-sivaganga,10,F14,1.7286,1998
2820,1717,tamilnadu-tirunelveli,10,F12,4.9412,1998
2821,4419,tamilnadu-kancheepuram,10,F12,4.4524,1998
2822,2306,tamilnadu-virudhunagar,10,F12,3.4051,1998
2823,6684,tamilnadu-virudhunagar,10,F14,1.2990,1998
2824,2581,tamilnadu-salem,10,F12,5.5426,1998
2825,7420,tamilnadu-salem,10,F14,3.0111,1998
2826,8507,tamilnadu-thiruvallur,10,F14,3.0111,1998
2827,2298,tamilnadu-thiruvallur,10,F12,6.6806,1998
2828,12343,tamilnadu-kancheepuram,10,F14,1.8625,1998
2829,3494,tamilnadu-dindigul,10,F14,2.2429,1998
2830,17603,tamilnadu-viluppuram,10,F14,1.4646,1998
2831,1735,tamilnadu-ramanathapuram,10,F12,3.2429,1998
2832,243,tamilnadu-kanniyakumari,10,F12,3.9412,1998
2833,865,tamilnadu-kanniyakumari,10,F14,3.8000,1998
2834,1053,tamilnadu-erode,10,F12,4.4051,1998
2835,3891,tamilnadu-viluppuram,10,F12,4.0390,1998
2836,426,tamilnadu-the-nilgiris,10,F14,0.7579,1998
2837,4141,tamilnadu-thanjavur,10,F12,4.4646,1998
2838,612,tamilnadu-karur,10,F12,2.9551,1998
2839,788,tamilnadu-theni,10,F14,1.8523,1998
2840,146,tamilnadu-theni,10,F12,3.0111,1998
2841,126,tamilnadu-the-nilgiris,10,F12,3.9412,1998
2842,2196,tamilnadu-dharmapuri,10,F12,2.9412,1998
2843,3001,tamilnadu-thiruvarur,10,F12,5.5426,1998
2844,6918,tamilnadu-krishnagiri,10,F14,0.8523,1998
2845,1820,tamilnadu-krishnagiri,10,F12,2.9412,1998
2846,2496,tamilnadu-cuddalore,10,F12,5.9551,1998
2847,4615,tamilnadu-tiruvannamalai,10,F12,2.9551,1998
2848,6057,tamilnadu-madurai,10,F14,2.7579,1998
2849,1698,tamilnadu-madurai,10,F12,5.5301,1998
2850,187,tamilnadu-kanniyakumari,11,F12,5.1340,1998
2851,11020,tamilnadu-dharmapuri,11,F14,0.2035,1998
2852,1944,tamilnadu-dharmapuri,11,F12,1.4592,1998
2853,2186,tamilnadu-thiruvarur,11,F12,4.4304,1998
2854,431,tamilnadu-the-nilgiris,11,F14,0.8673,1998
2855,126,tamilnadu-the-nilgiris,11,F12,3.6800,1998
2856,4054,tamilnadu-kancheepuram,11,F12,2.4742,1998
2857,13168,tamilnadu-kancheepuram,11,F14,0.8878,1998
2858,2641,tamilnadu-coimbatore,11,F14,2.6800,1998
2859,3987,tamilnadu-tiruppur,11,F14,2.1340,1998
2860,1089,tamilnadu-tiruppur,11,F12,4.2195,1998
2861,918,tamilnadu-coimbatore,11,F12,5.2195,1998
2862,20900,tamilnadu-viluppuram,11,F14,0.7755,1998
2863,3798,tamilnadu-viluppuram,11,F12,2.4304,1998
2864,1716,tamilnadu-erode,11,F12,4.4592,1998
2865,10912,tamilnadu-vellore,11,F14,1.0920,1998
2866,1541,tamilnadu-tirunelveli,11,F12,4.4592,1998
2867,5315,tamilnadu-tirunelveli,11,F14,2.6000,1998
2868,1692,tamilnadu-nagapattinam,11,F12,3.5823,1998
2869,284,tamilnadu-theni,11,F12,3.4592,1998
2870,974,tamilnadu-theni,11,F14,2.1875,1998
2871,605,tamilnadu-karur,11,F12,2.4300,1998
2872,8875,tamilnadu-nagapattinam,11,F14,1.7755,1998
2873,2558,tamilnadu-karur,11,F14,1.1875,1998
2874,2733,tamilnadu-sivaganga,11,F12,1.4592,1998
2875,8897,tamilnadu-thiruvallur,11,F14,2.4742,1998
2876,1967,tamilnadu-thiruvallur,11,F12,2.8100,1998
2877,7239,tamilnadu-sivaganga,11,F14,0.4742,1998
2878,7878,tamilnadu-tiruchirappalli,11,F14,1.2208,1998
2879,2876,tamilnadu-vellore,11,F12,3.2195,1998
2880,2627,tamilnadu-perambalur,11,F14,0.2208,1998
2881,300,tamilnadu-perambalur,11,F12,2.1130,1998
2882,1862,tamilnadu-thoothukkudi,11,F12,2.6850,1998
2883,5201,tamilnadu-thoothukkudi,11,F14,1.2208,1998
2884,3364,tamilnadu-ariyalur,11,F14,0.6600,1998
2885,485,tamilnadu-ariyalur,11,F12,2.1340,1998
2886,11935,tamilnadu-cuddalore,11,F14,1.3750,1998
2887,1219,tamilnadu-tiruchirappalli,11,F12,2.7755,1998
2888,1142,tamilnadu-namakkal,11,F12,4.4592,1998
2889,6399,tamilnadu-namakkal,11,F14,2.6600,1998
2890,2039,tamilnadu-cuddalore,11,F12,3.4592,1998
2891,14610,tamilnadu-pudukkottai,11,F14,0.5823,1998
2892,2628,tamilnadu-pudukkottai,11,F12,2.1340,1998
2893,5810,tamilnadu-erode,11,F14,1.8673,1998
2894,6370,tamilnadu-virudhunagar,11,F14,1.1875,1998
2895,2711,tamilnadu-virudhunagar,11,F12,2.4742,1998
2896,2027,tamilnadu-salem,11,F12,6.0920,1998
2897,1371,tamilnadu-dindigul,11,F12,3.2195,1998
2898,4564,tamilnadu-dindigul,11,F14,1.2208,1998
2899,10228,tamilnadu-salem,11,F14,2.6800,1998
2900,17381,tamilnadu-thanjavur,11,F14,1.3750,1998
2901,5606,tamilnadu-ramanathapuram,11,F14,0.2208,1998
2902,1014,tamilnadu-kanniyakumari,11,F14,2.6600,1998
2903,2813,tamilnadu-thanjavur,11,F12,4.0337,1998
2904,10082,tamilnadu-thiruvarur,11,F14,1.8878,1998
2905,1760,tamilnadu-ramanathapuram,11,F12,1.4304,1998
2906,6843,tamilnadu-madurai,11,F14,1.7755,1998
2907,2675,tamilnadu-madurai,11,F12,3.4304,1998
2908,1909,tamilnadu-krishnagiri,11,F12,2.0920,1998
2909,8712,tamilnadu-krishnagiri,11,F14,0.4300,1998
2910,4702,tamilnadu-tiruvannamalai,11,F12,1.9800,1998
2911,17091,tamilnadu-tiruvannamalai,11,F14,0.1875,1998
2912,1127,tamilnadu-theni,12,F14,0.5000,1998
2913,16836,tamilnadu-thanjavur,12,F14,1.3200,1998
2914,3017,tamilnadu-thanjavur,12,F12,1.6633,1998
2915,2182,tamilnadu-thiruvarur,12,F12,1.6633,1998
2916,10193,tamilnadu-thiruvarur,12,F14,1.6429,1998
2917,5430,tamilnadu-thoothukkudi,12,F14,0.4086,1998
2918,1709,tamilnadu-thoothukkudi,12,F12,3.0707,1998
2919,1753,tamilnadu-salem,12,F12,3.6364,1998
2920,12567,tamilnadu-salem,12,F14,2.4086,1998
2921,5301,tamilnadu-ramanathapuram,12,F14,0.2300,1998
2922,975,tamilnadu-ramanathapuram,12,F12,1.0707,1998
2923,1816,tamilnadu-nagapattinam,12,F12,1.6633,1998
2924,9708,tamilnadu-nagapattinam,12,F14,1.4086,1998
2925,1281,tamilnadu-coimbatore,12,F12,2.2200,1998
2926,4174,tamilnadu-coimbatore,12,F14,2.1100,1998
2927,8477,tamilnadu-tiruchirappalli,12,F14,1.1444,1998
2928,2249,tamilnadu-tiruchirappalli,12,F12,1.0707,1998
2929,1913,tamilnadu-sivaganga,12,F12,1.0707,1998
2930,7988,tamilnadu-sivaganga,12,F14,0.4118,1998
2931,3385,tamilnadu-ariyalur,12,F14,0.2300,1998
2932,1455,tamilnadu-namakkal,12,F12,2.6633,1998
2933,7652,tamilnadu-namakkal,12,F14,2.4792,1998
2934,782,tamilnadu-ariyalur,12,F12,0.6633,1998
2935,26301,tamilnadu-tiruvannamalai,12,F14,0.1919,1998
2936,15634,tamilnadu-pudukkottai,12,F14,0.4118,1998
2937,2830,tamilnadu-pudukkottai,12,F12,0.1300,1998
2938,6956,tamilnadu-virudhunagar,12,F14,0.4118,1998
2939,1813,tamilnadu-virudhunagar,12,F12,2.0707,1998
2940,2930,tamilnadu-tiruvannamalai,12,F12,0.1450,1998
2941,1260,tamilnadu-dindigul,12,F12,1.6633,1998
2942,5743,tamilnadu-dindigul,12,F14,1.2300,1998
2943,2194,tamilnadu-madurai,12,F12,3.0707,1998
2944,8635,tamilnadu-madurai,12,F14,1.3200,1998
2945,284,tamilnadu-kanniyakumari,12,F12,5.4118,1998
2946,820,tamilnadu-kanniyakumari,12,F14,2.3100,1998
2947,13783,tamilnadu-krishnagiri,12,F14,0.0909,1998
2948,1694,tamilnadu-krishnagiri,12,F12,0.6633,1998
2949,14157,tamilnadu-dharmapuri,12,F14,0.1100,1998
2950,2094,tamilnadu-dharmapuri,12,F12,-0.3367,1998
2951,2608,tamilnadu-vellore,12,F12,1.1600,1998
2952,2436,tamilnadu-kancheepuram,12,F12,-0.8700,1998
2953,20828,tamilnadu-kancheepuram,12,F14,0.6429,1998
2954,1218,tamilnadu-tiruppur,12,F12,2.2110,1998
2955,5504,tamilnadu-tiruppur,12,F14,1.6364,1998
2956,17902,tamilnadu-vellore,12,F14,0.9200,1998
2957,27365,tamilnadu-viluppuram,12,F14,0.5000,1998
2958,3952,tamilnadu-viluppuram,12,F12,0.6989,1998
2959,1706,tamilnadu-tirunelveli,12,F12,3.1300,1998
2960,5370,tamilnadu-tirunelveli,12,F14,1.1100,1998
2961,303,tamilnadu-theni,12,F12,1.6458,1998
2962,15058,tamilnadu-cuddalore,12,F14,1.1919,1998
2963,2660,tamilnadu-cuddalore,12,F12,1.2300,1998
2964,3116,tamilnadu-karur,12,F14,1.1422,1998
2965,830,tamilnadu-karur,12,F12,1.6633,1998
2966,1367,tamilnadu-erode,12,F12,3.4792,1998
2967,1753,tamilnadu-thiruvallur,12,F12,2.6989,1998
2968,13619,tamilnadu-thiruvallur,12,F14,2.4792,1998
2969,2572,tamilnadu-perambalur,12,F14,0.2300,1998
2970,488,tamilnadu-perambalur,12,F12,-0.3367,1998
2971,8176,tamilnadu-erode,12,F14,1.9200,1998
2972,829,tamilnadu-the-nilgiris,12,F14,0.1100,1998
2973,150,tamilnadu-the-nilgiris,12,F12,1.4372,1998
2974,10064,tamilnadu-tiruchirappalli,1,F14,0.9241,1999
2975,16551,tamilnadu-cuddalore,1,F14,1.0959,1999
2976,2474,tamilnadu-cuddalore,1,F12,3.0220,1999
2977,5067,tamilnadu-viluppuram,1,F12,1.3053,1999
2978,30183,tamilnadu-viluppuram,1,F14,0.3235,1999
2979,8208,tamilnadu-tirunelveli,1,F14,1.0510,1999
2980,1353,tamilnadu-tirunelveli,1,F12,4.3053,1999
2981,18183,tamilnadu-pudukkottai,1,F14,0.0510,1999
2982,2406,tamilnadu-pudukkottai,1,F12,2.9167,1999
2983,10038,tamilnadu-sivaganga,1,F14,0.0000,1999
2984,1534,tamilnadu-sivaganga,1,F12,2.7292,1999
2985,1319,tamilnadu-nagapattinam,1,F12,3.3053,1999
2986,10051,tamilnadu-nagapattinam,1,F14,1.2581,1999
2987,1479,tamilnadu-theni,1,F14,1.0220,1999
2988,319,tamilnadu-theni,1,F12,3.0220,1999
2989,2067,tamilnadu-thiruvallur,1,F12,2.9167,1999
2990,14360,tamilnadu-thiruvallur,1,F14,2.4945,1999
2991,1139,tamilnadu-tiruchirappalli,1,F12,3.9167,1999
2992,609,tamilnadu-coimbatore,1,F12,6.9167,1999
2993,4903,tamilnadu-coimbatore,1,F14,1.7553,1999
2994,1117,tamilnadu-kanniyakumari,1,F14,2.0000,1999
2995,255,tamilnadu-kanniyakumari,1,F12,7.9167,1999
2996,19889,tamilnadu-vellore,1,F14,0.6129,1999
2997,2233,tamilnadu-vellore,1,F12,1.3053,1999
2998,11155,tamilnadu-madurai,1,F14,1.2346,1999
2999,1801,tamilnadu-madurai,1,F12,4.3053,1999
3000,8981,tamilnadu-erode,1,F14,0.9101,1999
3001,1075,tamilnadu-erode,1,F12,4.9167,1999
3002,745,tamilnadu-tiruppur,1,F12,5.3053,1999
3003,6447,tamilnadu-tiruppur,1,F14,0.8200,1999
3004,14471,tamilnadu-dharmapuri,1,F14,-0.4300,1999
3005,2616,tamilnadu-dharmapuri,1,F12,-0.2903,1999
3006,10020,tamilnadu-virudhunagar,1,F14,0.5588,1999
3007,1981,tamilnadu-virudhunagar,1,F12,3.0959,1999
3008,981,tamilnadu-namakkal,1,F12,6.3053,1999
3009,8522,tamilnadu-namakkal,1,F14,1.7097,1999
3010,7397,tamilnadu-ramanathapuram,1,F14,-0.1800,1999
3011,1337,tamilnadu-ramanathapuram,1,F12,1.9167,1999
3012,12830,tamilnadu-salem,1,F14,1.8200,1999
3013,2047,tamilnadu-salem,1,F12,4.0959,1999
3014,2364,tamilnadu-thanjavur,1,F12,3.7292,1999
3015,18122,tamilnadu-thanjavur,1,F14,1.0510,1999
3016,3567,tamilnadu-karur,1,F14,0.7292,1999
3017,452,tamilnadu-karur,1,F12,3.3053,1999
3018,2988,tamilnadu-perambalur,1,F14,-0.2333,1999
3019,396,tamilnadu-perambalur,1,F12,1.3053,1999
3020,167,tamilnadu-the-nilgiris,1,F12,0.3053,1999
3021,700,tamilnadu-the-nilgiris,1,F14,-0.2578,1999
3022,1433,tamilnadu-thiruvarur,1,F12,2.9167,1999
3023,11134,tamilnadu-thiruvarur,1,F14,1.2346,1999
3024,8300,tamilnadu-thoothukkudi,1,F14,0.0959,1999
3025,1537,tamilnadu-thoothukkudi,1,F12,2.8200,1999
3026,29325,tamilnadu-tiruvannamalai,1,F14,-0.2333,1999
3027,3816,tamilnadu-tiruvannamalai,1,F12,0.9167,1999
3028,3700,tamilnadu-ariyalur,1,F14,0.0959,1999
3029,463,tamilnadu-ariyalur,1,F12,1.9167,1999
3030,1073,tamilnadu-dindigul,1,F12,3.3053,1999
3031,6597,tamilnadu-dindigul,1,F14,0.7667,1999
3032,1739,tamilnadu-krishnagiri,1,F12,1.3053,1999
3033,13702,tamilnadu-krishnagiri,1,F14,-0.2447,1999
3034,21840,tamilnadu-kancheepuram,1,F14,0.7610,1999
3035,3054,tamilnadu-kancheepuram,1,F12,1.3053,1999
3036,11778,tamilnadu-nagapattinam,2,F14,2.1744,1999
3037,643,tamilnadu-nagapattinam,2,F12,0.7333,1999
3038,1076,tamilnadu-sivaganga,2,F12,0.7333,1999
3039,9376,tamilnadu-thoothukkudi,2,F14,0.8169,1999
3040,11352,tamilnadu-sivaganga,2,F14,0.3934,1999
3041,7087,tamilnadu-dindigul,2,F14,1.3000,1999
3042,1118,tamilnadu-kancheepuram,2,F12,0.7333,1999
3043,18823,tamilnadu-cuddalore,2,F14,2.3587,1999
3044,1009,tamilnadu-cuddalore,2,F12,0.7333,1999
3045,614,tamilnadu-dindigul,2,F12,0.7333,1999
3046,165,tamilnadu-kanniyakumari,2,F12,1.7333,1999
3047,1446,tamilnadu-kanniyakumari,2,F14,3.1435,1999
3048,694,tamilnadu-thiruvarur,2,F12,0.7333,1999
3049,24714,tamilnadu-kancheepuram,2,F14,1.5281,1999
3050,12940,tamilnadu-thiruvarur,2,F14,2.0393,1999
3051,4641,tamilnadu-coimbatore,2,F14,2.5281,1999
3052,505,tamilnadu-coimbatore,2,F12,2.6049,1999
3053,3061,tamilnadu-perambalur,2,F14,0.7889,1999
3054,31239,tamilnadu-tiruvannamalai,2,F14,0.6049,1999
3055,363,tamilnadu-perambalur,2,F12,0.7333,1999
3056,1370,tamilnadu-virudhunagar,2,F12,0.8842,1999
3057,10379,tamilnadu-virudhunagar,2,F14,0.4912,1999
3058,2145,tamilnadu-viluppuram,2,F12,0.7333,1999
3059,570,tamilnadu-tiruppur,2,F12,1.7333,1999
3060,816,tamilnadu-erode,2,F12,1.7333,1999
3061,8629,tamilnadu-erode,2,F14,2.2872,1999
3062,356,tamilnadu-karur,2,F12,0.8842,1999
3063,14952,tamilnadu-thiruvallur,2,F14,3.3000,1999
3064,20088,tamilnadu-vellore,2,F14,1.8250,1999
3065,1422,tamilnadu-thanjavur,2,F12,0.7333,1999
3066,1245,tamilnadu-vellore,2,F12,0.7333,1999
3067,20382,tamilnadu-pudukkottai,2,F14,0.8689,1999
3068,21333,tamilnadu-thanjavur,2,F14,2.1127,1999
3069,33859,tamilnadu-viluppuram,2,F14,1.3934,1999
3070,9550,tamilnadu-tirunelveli,2,F14,1.8169,1999
3071,946,tamilnadu-tirunelveli,2,F12,1.7333,1999
3072,981,tamilnadu-ramanathapuram,2,F12,0.7333,1999
3073,8243,tamilnadu-ramanathapuram,2,F14,0.1127,1999
3074,312,tamilnadu-theni,2,F12,2.1098,1999
3075,1443,tamilnadu-madurai,2,F12,2.1098,1999
3076,10206,tamilnadu-tiruchirappalli,2,F14,1.7889,1999
3077,961,tamilnadu-tiruchirappalli,2,F12,1.7333,1999
3078,1487,tamilnadu-theni,2,F14,1.1127,1999
3079,1294,tamilnadu-pudukkottai,2,F12,0.7333,1999
3080,1570,tamilnadu-tiruvannamalai,2,F12,0.7333,1999
3081,860,tamilnadu-thiruvallur,2,F12,0.7333,1999
3082,6185,tamilnadu-tiruppur,2,F14,1.8810,1999
3083,889,tamilnadu-dharmapuri,2,F12,0.7333,1999
3084,4317,tamilnadu-ariyalur,2,F14,0.9459,1999
3085,329,tamilnadu-ariyalur,2,F12,0.7333,1999
3086,13144,tamilnadu-salem,2,F14,3.2872,1999
3087,1046,tamilnadu-salem,2,F12,1.7333,1999
3088,15675,tamilnadu-dharmapuri,2,F14,0.2872,1999
3089,14075,tamilnadu-krishnagiri,2,F14,0.4912,1999
3090,1053,tamilnadu-krishnagiri,2,F12,0.7333,1999
3091,3728,tamilnadu-karur,2,F14,1.1127,1999
3092,849,tamilnadu-namakkal,2,F12,2.7333,1999
3093,8244,tamilnadu-namakkal,2,F14,2.8250,1999
3094,837,tamilnadu-thoothukkudi,2,F12,0.7333,1999
3095,635,tamilnadu-the-nilgiris,2,F14,0.1098,1999
3096,98,tamilnadu-the-nilgiris,2,F12,1.7985,1999
3097,11933,tamilnadu-madurai,2,F14,1.5281,1999
3098,652,tamilnadu-karur,3,F12,-0.6114,1999
3099,1534,tamilnadu-salem,3,F12,-0.5455,1999
3100,3367,tamilnadu-viluppuram,3,F12,-1.5455,1999
3101,14216,tamilnadu-krishnagiri,3,F14,-0.2558,1999
3102,4183,tamilnadu-karur,3,F14,0.5208,1999
3103,20914,tamilnadu-pudukkottai,3,F14,-0.1875,1999
3104,2805,tamilnadu-pudukkottai,3,F12,-1.5455,1999
3105,1521,tamilnadu-dindigul,3,F12,-0.5455,1999
3106,7462,tamilnadu-dindigul,3,F14,0.4110,1999
3107,1147,tamilnadu-coimbatore,3,F12,0.2836,1999
3108,4717,tamilnadu-coimbatore,3,F14,2.0879,1999
3109,2042,tamilnadu-cuddalore,3,F12,-0.8205,1999
3110,7969,tamilnadu-ramanathapuram,3,F14,-0.8205,1999
3111,1031,tamilnadu-ramanathapuram,3,F12,-1.5455,1999
3112,1806,tamilnadu-thoothukkudi,3,F12,-0.8462,1999
3113,13212,tamilnadu-thiruvarur,3,F14,0.7396,1999
3114,26348,tamilnadu-kancheepuram,3,F14,0.2836,1999
3115,1414,tamilnadu-thiruvarur,3,F12,-1.5455,1999
3116,8774,tamilnadu-erode,3,F14,2.0986,1999
3117,32641,tamilnadu-tiruvannamalai,3,F14,-0.2955,1999
3118,1444,tamilnadu-thiruvallur,3,F12,0.2836,1999
3119,16131,tamilnadu-thiruvallur,3,F14,1.8919,1999
3120,1746,tamilnadu-erode,3,F12,0.4545,1999
3121,1632,tamilnadu-theni,3,F14,0.7396,1999
3122,629,tamilnadu-the-nilgiris,3,F14,0.3226,1999
3123,354,tamilnadu-theni,3,F12,-0.7722,1999
3124,137,tamilnadu-the-nilgiris,3,F12,-0.8854,1999
3125,1523,tamilnadu-nagapattinam,3,F12,-1.0120,1999
3126,1342,tamilnadu-dharmapuri,3,F12,-1.5455,1999
3127,16197,tamilnadu-dharmapuri,3,F14,-0.7164,1999
3128,11984,tamilnadu-nagapattinam,3,F14,1.0879,1999
3129,34709,tamilnadu-viluppuram,3,F14,0.2903,1999
3130,1369,tamilnadu-sivaganga,3,F12,-1.5455,1999
3131,209,tamilnadu-kanniyakumari,3,F12,-0.1829,1999
3132,1059,tamilnadu-kanniyakumari,3,F14,2.5208,1999
3133,8114,tamilnadu-thoothukkudi,3,F14,-0.2604,1999
3134,1741,tamilnadu-vellore,3,F12,-1.5455,1999
3135,21555,tamilnadu-vellore,3,F14,1.0860,1999
3136,2315,tamilnadu-kancheepuram,3,F12,-1.5455,1999
3137,1944,tamilnadu-virudhunagar,3,F12,0.1538,1999
3138,11152,tamilnadu-virudhunagar,3,F14,-0.3372,1999
3139,11457,tamilnadu-sivaganga,3,F14,-0.5795,1999
3140,2532,tamilnadu-thanjavur,3,F12,-1.5455,1999
3141,21774,tamilnadu-thanjavur,3,F14,0.8171,1999
3142,12497,tamilnadu-madurai,3,F14,0.5814,1999
3143,2155,tamilnadu-madurai,3,F12,0.1146,1999
3144,1458,tamilnadu-tiruchirappalli,3,F12,-1.4488,1999
3145,1517,tamilnadu-tirunelveli,3,F12,0.1538,1999
3146,8455,tamilnadu-tirunelveli,3,F14,0.5814,1999
3147,11290,tamilnadu-tiruchirappalli,3,F14,0.7045,1999
3148,590,tamilnadu-ariyalur,3,F12,-1.5455,1999
3149,4445,tamilnadu-ariyalur,3,F14,-0.2558,1999
3150,6416,tamilnadu-tiruppur,3,F14,1.2903,1999
3151,1494,tamilnadu-tiruppur,3,F12,0.2278,1999
3152,3448,tamilnadu-perambalur,3,F14,-0.3521,1999
3153,453,tamilnadu-perambalur,3,F12,-1.5455,1999
3154,19531,tamilnadu-cuddalore,3,F14,1.2903,1999
3155,1684,tamilnadu-krishnagiri,3,F12,-1.5455,1999
3156,1055,tamilnadu-namakkal,3,F12,-0.2133,1999
3157,9613,tamilnadu-namakkal,3,F14,2.1094,1999
3158,2748,tamilnadu-tiruvannamalai,3,F12,-2.5455,1999
3159,14418,tamilnadu-salem,3,F14,2.4205,1999
3160,572,tamilnadu-tiruppur,4,F12,1.3383,1999
3161,329,tamilnadu-the-nilgiris,4,F14,-0.3878,1999
3162,32,tamilnadu-the-nilgiris,4,F12,1.6822,1999
3163,210,tamilnadu-theni,4,F12,1.7348,1999
3164,11185,tamilnadu-cuddalore,4,F14,0.8511,1999
3165,1670,tamilnadu-thiruvarur,4,F12,3.5714,1999
3166,6692,tamilnadu-thiruvarur,4,F14,0.6500,1999
3167,2183,tamilnadu-thiruvallur,4,F12,3.6500,1999
3168,390,tamilnadu-erode,4,F12,4.7077,1999
3169,3228,tamilnadu-erode,4,F14,1.7077,1999
3170,3838,tamilnadu-madurai,4,F14,1.4510,1999
3171,8590,tamilnadu-dharmapuri,4,F14,-0.3784,1999
3172,1015,tamilnadu-dharmapuri,4,F12,-0.4286,1999
3173,228,tamilnadu-kanniyakumari,4,F12,0.6579,1999
3174,687,tamilnadu-kanniyakumari,4,F14,2.9000,1999
3175,20172,tamilnadu-tiruvannamalai,4,F14,0.0727,1999
3176,4384,tamilnadu-tiruvannamalai,4,F12,1.0741,1999
3177,2781,tamilnadu-vellore,4,F12,1.0741,1999
3178,13377,tamilnadu-vellore,4,F14,1.4510,1999
3179,1237,tamilnadu-madurai,4,F12,1.5714,1999
3180,4995,tamilnadu-virudhunagar,4,F14,0.4615,1999
3181,1405,tamilnadu-virudhunagar,4,F12,0.6579,1999
3182,1962,tamilnadu-tirunelveli,4,F12,0.6579,1999
